lot_id,ferme_id,coop_id,variete,grade,certification,date_creation
4971,4847,82,Forastero,Premium,Rainforest Alliance,2023-04-28
4972,3191,74,Forastero,Premium,Aucune,2025-05-27
4973,5525,119,Forastero,Premium,Aucune,2025-01-17
4974,10170,112,Trinitario,Premium,Aucune,2024-10-09
4975,6875,26,Forastero,Standard,UTZ,2025-06-08
4976,2431,9,Trinitario,Standard,Aucune,2023-06-21
4977,10598,91,Forastero,Standard,Rainforest Alliance,2023-01-11
4978,376,95,Forastero,Standard,UTZ,2023-01-19
4979,1365,81,Forastero,Premium,Fairtrade,2024-01-13
4980,4054,44,Forastero,Premium,Bio,2024-12-13
4981,10853,32,Forastero,Standard,Aucune,2023-07-19
4982,1790,79,Forastero,Standard,Aucune,2023-05-06
4983,11949,106,Forastero,Premium,Rainforest Alliance,2023-09-07
4984,137,27,Forastero,Standard,Fairtrade,2024-04-22
4985,7462,79,Trinitario,Standard,Aucune,2025-05-21
4986,10596,114,Forastero,Standard,Rainforest Alliance,2025-03-02
4987,10641,35,Forastero,Premium,Aucune,2025-08-24
4988,3290,63,Forastero,Premium,Fairtrade,2023-05-10
4989,8340,77,Forastero,Standard,Bio,2024-07-07
4990,6774,17,Forastero,Standard,Aucune,2023-05-10
4991,5485,96,Forastero,Premium,Aucune,2025-01-08
4992,616,115,Forastero,Standard,Aucune,2023-04-29
4993,1670,46,Forastero,Standard,Rainforest Alliance,2024-06-28
4994,9372,66,Forastero,Premium,Fairtrade,2025-07-11
4995,5997,51,Forastero,Premium,Bio,2025-08-30
4996,10461,72,Forastero,Premium,Rainforest Alliance,2024-08-22
4997,5103,79,Forastero,Standard,Aucune,2023-10-08
4998,11674,111,Criollo,Premium,UTZ,2024-08-19
4999,10563,42,Trinitario,Standard,UTZ,2025-03-01
5000,6742,57,Forastero,Standard,Fairtrade,2023-05-20
5001,2704,6,Trinitario,Premium,Aucune,2024-10-15
5002,2603,111,Forastero,Standard,UTZ,2024-11-15
5003,9369,41,Forastero,Premium,Fairtrade,2025-04-15
5004,11025,94,Forastero,Premium,Rainforest Alliance,2024-01-30
5005,6934,58,Forastero,Standard,Aucune,2024-04-28
5006,4537,107,Trinitario,Standard,Aucune,2023-08-27
5007,11857,87,Forastero,Standard,Rainforest Alliance,2024-01-04
5008,2502,113,Forastero,Premium,UTZ,2024-07-25
5009,6979,61,Trinitario,Standard,Rainforest Alliance,2025-09-07
5010,2134,116,Forastero,Premium,Aucune,2025-07-13
5011,5409,119,Forastero,Standard,Aucune,2025-06-07
5012,6133,24,Forastero,Premium,Rainforest Alliance,2024-12-25
5013,1123,69,Forastero,Standard,Aucune,2025-12-02
5014,11805,71,Forastero,Standard,Aucune,2024-11-21
5015,4820,73,Forastero,Premium,Fairtrade,2023-05-17
5016,5893,46,Forastero,Standard,Rainforest Alliance,2024-02-27
5017,9285,20,Forastero,Standard,Aucune,2025-09-13
5018,6690,78,Forastero,Premium,Rainforest Alliance,2025-03-30
5019,8179,88,Forastero,Standard,Aucune,2025-11-10
5020,9706,86,Forastero,Premium,Fairtrade,2025-12-24
5021,7570,102,Forastero,Premium,Aucune,2024-12-19
5022,5779,12,Forastero,Standard,Fairtrade,2025-07-06
5023,297,62,Forastero,Standard,Aucune,2023-07-05
5024,10269,118,Forastero,Premium,Aucune,2025-10-20
5025,11667,20,Trinitario,Premium,Aucune,2025-02-14
5026,3085,48,Forastero,Premium,Aucune,2025-06-02
5027,6420,12,Criollo,Premium,Fairtrade,2025-10-18
5028,2930,102,Forastero,Standard,Aucune,2025-11-08
5029,11362,11,Forastero,Premium,Aucune,2023-10-28
5030,4564,48,Forastero,Standard,Aucune,2024-05-28
5031,9403,4,Trinitario,Standard,UTZ,2025-05-29
5032,842,66,Forastero,Premium,Fairtrade,2023-10-18
5033,3371,51,Forastero,Standard,Bio,2025-09-03
5034,5816,21,Trinitario,Standard,Aucune,2023-07-03
5035,1158,106,Forastero,Standard,Rainforest Alliance,2023-06-17
5036,8643,95,Forastero,Standard,UTZ,2023-12-26
5037,10085,53,Forastero,Standard,Fairtrade,2023-03-17
5038,6378,27,Forastero,Standard,Fairtrade,2023-12-10
5039,9335,88,Forastero,Standard,Aucune,2024-12-22
5040,602,21,Forastero,Standard,Aucune,2024-03-24
5041,440,50,Forastero,Standard,Aucune,2025-03-27
5042,1450,28,Forastero,Standard,Bio,2023-03-15
5043,11779,92,Trinitario,Premium,UTZ,2023-02-22
5044,5283,17,Forastero,Standard,Aucune,2023-04-28
5045,8140,61,Forastero,Standard,Rainforest Alliance,2023-10-31
5046,9369,41,Forastero,Standard,Fairtrade,2023-03-26
5047,3051,36,Forastero,Standard,Fairtrade,2025-04-23
5048,6903,76,Trinitario,Premium,Aucune,2025-08-02
5049,9014,17,Forastero,Standard,Aucune,2023-03-13
5050,3620,113,Forastero,Standard,UTZ,2025-05-15
5051,8053,7,Forastero,Premium,Rainforest Alliance,2025-01-18
5052,11037,29,Forastero,Premium,Rainforest Alliance,2025-08-03
5053,5714,112,Forastero,Standard,Aucune,2025-10-17
5054,10312,62,Forastero,Standard,Aucune,2024-07-10
5055,5918,42,Trinitario,Standard,UTZ,2023-07-07
5056,1228,11,Forastero,Standard,Aucune,2023-10-09
5057,1010,38,Forastero,Premium,Aucune,2024-10-05
5058,6239,56,Forastero,Standard,Aucune,2024-08-15
5059,3541,10,Forastero,Standard,Rainforest Alliance,2025-10-24
5060,2273,34,Forastero,Standard,Rainforest Alliance,2023-09-18
5061,11779,92,Trinitario,Standard,UTZ,2025-06-14
5062,11194,75,Forastero,Standard,Aucune,2023-09-04
5063,1011,74,Forastero,Premium,Aucune,2023-12-22
5064,10649,16,Trinitario,Standard,Aucune,2024-04-06
5065,10309,77,Forastero,Standard,Bio,2024-10-25
5066,7988,4,Forastero,Standard,UTZ,2025-04-21
5067,4544,92,Forastero,Standard,UTZ,2024-03-06
5068,6347,120,Forastero,Standard,Rainforest Alliance,2024-07-16
5069,4192,84,Trinitario,Standard,Rainforest Alliance,2025-01-03
5070,2511,38,Forastero,Standard,Aucune,2025-01-25
5071,7123,44,Forastero,Premium,Bio,2025-01-22
5072,7415,37,Forastero,Premium,Aucune,2023-02-12
5073,843,61,Forastero,Standard,Rainforest Alliance,2024-06-12
5074,2212,7,Forastero,Premium,Rainforest Alliance,2024-10-05
5075,4077,70,Trinitario,Standard,Rainforest Alliance,2025-01-11
5076,8138,109,Forastero,Standard,Bio,2025-01-28
5077,6058,77,Trinitario,Standard,Bio,2023-12-08
5078,11101,41,Forastero,Premium,Fairtrade,2023-07-16
5079,10106,42,Forastero,Standard,UTZ,2025-04-11
5080,7897,47,Forastero,Premium,Aucune,2025-08-03
5081,9201,19,Forastero,Standard,Rainforest Alliance,2025-01-06
5082,10770,109,Forastero,Standard,Bio,2025-07-08
5083,1389,84,Forastero,Standard,Rainforest Alliance,2025-05-29
5084,4063,73,Forastero,Premium,Fairtrade,2025-12-05
5085,2808,48,Forastero,Premium,Aucune,2025-05-04
5086,10520,70,Forastero,Standard,Rainforest Alliance,2025-10-13
5087,4869,48,Forastero,Premium,Aucune,2025-07-20
5088,10732,15,Forastero,Standard,Rainforest Alliance,2024-10-08
5089,4524,56,Forastero,Premium,Aucune,2025-03-25
5090,5035,115,Criollo,Standard,Aucune,2024-10-15
5091,7899,58,Forastero,Standard,Aucune,2023-10-14
5092,9629,79,Trinitario,Premium,Aucune,2025-09-01
5093,8957,16,Forastero,Standard,Aucune,2025-12-20
5094,7859,40,Forastero,Standard,Aucune,2024-08-18
5095,9960,26,Trinitario,Standard,UTZ,2023-01-22
5096,11022,116,Forastero,Standard,Aucune,2024-03-31
5097,10836,76,Forastero,Standard,Aucune,2025-10-23
5098,9421,20,Forastero,Standard,Aucune,2025-05-15
5099,2690,4,Forastero,Standard,UTZ,2025-07-10
5100,1657,101,Forastero,Standard,Aucune,2024-12-05
5101,2988,116,Trinitario,Standard,Aucune,2023-05-30
5102,5401,109,Forastero,Standard,Bio,2025-12-12
5103,2493,61,Forastero,Standard,Rainforest Alliance,2024-07-22
5104,7000,89,Forastero,Standard,Fairtrade,2023-09-28
5105,11660,45,Forastero,Premium,Aucune,2024-12-04
5106,1115,94,Forastero,Premium,Rainforest Alliance,2025-07-31
5107,5651,102,Trinitario,Standard,Aucune,2024-12-26
5108,9993,82,Forastero,Standard,Rainforest Alliance,2025-06-20
5109,7717,84,Trinitario,Standard,Rainforest Alliance,2025-07-10
5110,2636,86,Forastero,Standard,Fairtrade,2024-03-20
5111,11730,3,Criollo,Premium,Aucune,2024-04-24
5112,5294,17,Trinitario,Premium,Aucune,2025-12-16
5113,1661,52,Forastero,Standard,Fairtrade,2023-01-19
5114,8083,80,Forastero,Standard,Aucune,2025-05-10
5115,7990,77,Forastero,Standard,Bio,2023-03-15
5116,9071,102,Forastero,Standard,Aucune,2023-01-06
5117,1334,79,Forastero,Premium,Aucune,2024-04-13
5118,1130,92,Trinitario,Standard,UTZ,2025-09-24
5119,5983,49,Forastero,Standard,UTZ,2025-09-20
5120,2258,9,Forastero,Standard,Aucune,2025-11-22
5121,8937,109,Trinitario,Premium,Bio,2023-02-06
5122,7207,2,Forastero,Standard,Aucune,2024-01-05
5123,673,58,Forastero,Standard,Aucune,2025-01-16
5124,2373,100,Forastero,Standard,Aucune,2024-07-11
5125,8197,6,Forastero,Standard,Aucune,2024-04-22
5126,993,62,Forastero,Standard,Aucune,2024-03-24
5127,8326,82,Forastero,Standard,Rainforest Alliance,2025-04-11
5128,9735,19,Forastero,Standard,Rainforest Alliance,2025-05-23
5129,10762,100,Forastero,Standard,Aucune,2023-12-11
5130,3805,35,Forastero,Standard,Aucune,2025-09-30
5131,9445,34,Forastero,Standard,Rainforest Alliance,2025-05-10
5132,3332,14,Forastero,Standard,Rainforest Alliance,2025-11-13
5133,4569,24,Forastero,Standard,Rainforest Alliance,2024-06-21
5134,11047,13,Trinitario,Standard,Aucune,2024-03-07
5135,8420,35,Forastero,Premium,Aucune,2025-01-25
5136,11931,91,Forastero,Premium,Rainforest Alliance,2023-10-05
5137,5261,57,Forastero,Standard,Fairtrade,2024-06-20
5138,7519,48,Forastero,Standard,Aucune,2023-03-06
5139,11083,113,Forastero,Standard,UTZ,2024-10-18
5140,10578,74,Forastero,Standard,Aucune,2023-08-01
5141,3748,94,Forastero,Premium,Rainforest Alliance,2024-07-26
5142,6628,96,Forastero,Premium,Aucune,2023-01-08
5143,1743,64,Forastero,Standard,Rainforest Alliance,2023-03-09
5144,2839,99,Forastero,Premium,Aucune,2024-05-06
5145,7298,38,Forastero,Standard,Aucune,2025-12-04
5146,1544,6,Forastero,Premium,Aucune,2025-05-17
5147,11613,68,Forastero,Standard,Rainforest Alliance,2025-03-28
5148,10396,7,Trinitario,Standard,Rainforest Alliance,2024-07-25
5149,6297,73,Forastero,Standard,Fairtrade,2024-03-09
5150,9931,89,Forastero,Standard,Fairtrade,2023-09-04
5151,9162,104,Forastero,Premium,Fairtrade,2023-10-14
5152,1015,115,Forastero,Premium,Aucune,2024-09-07
5153,10981,90,Trinitario,Standard,Aucune,2023-02-28
5154,9278,65,Forastero,Premium,Fairtrade,2025-05-06
5155,8741,4,Forastero,Premium,UTZ,2024-01-27
5156,3887,102,Forastero,Standard,Aucune,2023-02-09
5157,5107,81,Trinitario,Standard,Fairtrade,2025-08-12
5158,4445,69,Forastero,Standard,Aucune,2025-09-29
5159,7790,15,Forastero,Premium,Rainforest Alliance,2025-09-24
5160,11387,42,Forastero,Standard,UTZ,2024-12-08
5161,1867,97,Forastero,Standard,Aucune,2025-07-20
5162,10801,95,Forastero,Standard,UTZ,2023-12-23
5163,11496,23,Criollo,Standard,Rainforest Alliance,2025-08-08
5164,2399,102,Forastero,Standard,Aucune,2023-09-20
5165,6334,18,Forastero,Standard,Rainforest Alliance,2023-11-03
5166,8082,92,Forastero,Standard,UTZ,2024-03-27
5167,3343,69,Forastero,Standard,Aucune,2024-04-16
5168,9586,23,Forastero,Standard,Rainforest Alliance,2025-12-18
5169,4315,115,Forastero,Standard,Aucune,2024-06-28
5170,1064,58,Forastero,Standard,Aucune,2024-08-06
5171,8085,30,Forastero,Standard,Aucune,2023-06-03
5172,5691,4,Forastero,Premium,UTZ,2024-07-28
5173,6544,101,Forastero,Premium,Aucune,2025-08-14
5174,6913,57,Criollo,Standard,Fairtrade,2023-06-29
5175,500,81,Forastero,Standard,Fairtrade,2024-04-28
5176,2648,32,Forastero,Premium,Aucune,2023-11-10
5177,604,37,Forastero,Standard,Aucune,2025-07-12
5178,11218,54,Forastero,Premium,Fairtrade,2023-01-25
5179,8658,28,Forastero,Standard,Bio,2025-10-21
5180,3060,89,Forastero,Standard,Fairtrade,2023-09-20
5181,3870,70,Forastero,Standard,Rainforest Alliance,2023-04-09
5182,6352,99,Forastero,Standard,Aucune,2024-03-10
5183,2269,78,Forastero,Premium,Rainforest Alliance,2024-09-30
5184,6227,22,Trinitario,Standard,Aucune,2024-08-18
5185,5877,115,Forastero,Standard,Aucune,2024-01-13
5186,1787,34,Forastero,Standard,Rainforest Alliance,2025-11-02
5187,7973,104,Forastero,Standard,Fairtrade,2025-09-15
5188,1484,1,Forastero,Standard,Aucune,2024-07-04
5189,50,44,Forastero,Standard,Bio,2023-09-02
5190,9485,37,Trinitario,Standard,Aucune,2025-06-01
5191,6603,10,Trinitario,Premium,Rainforest Alliance,2025-12-06
5192,2325,13,Criollo,Standard,Aucune,2024-05-02
5193,8159,120,Forastero,Standard,Rainforest Alliance,2025-08-12
5194,8600,6,Forastero,Standard,Aucune,2025-05-21
5195,5159,95,Forastero,Premium,UTZ,2025-10-23
5196,4882,67,Forastero,Premium,Bio,2024-07-28
5197,2725,20,Forastero,Premium,Aucune,2024-08-19
5198,8047,37,Forastero,Premium,Aucune,2023-04-16
5199,4143,65,Forastero,Standard,Fairtrade,2025-07-22
5200,6460,108,Trinitario,Premium,Fairtrade,2025-05-08
5201,2859,81,Forastero,Standard,Fairtrade,2024-07-26
5202,5565,64,Forastero,Standard,Rainforest Alliance,2023-05-19
5203,6603,10,Forastero,Standard,Rainforest Alliance,2025-06-03
5204,1000,45,Forastero,Premium,Aucune,2023-03-09
5205,7295,21,Forastero,Premium,Aucune,2024-09-23
5206,3808,106,Forastero,Standard,Rainforest Alliance,2023-03-15
5207,7947,45,Forastero,Premium,Aucune,2023-07-27
5208,415,39,Forastero,Standard,UTZ,2024-04-07
5209,974,43,Forastero,Standard,Aucune,2024-05-12
5210,4494,80,Forastero,Premium,Aucune,2023-05-05
5211,10928,61,Forastero,Standard,Rainforest Alliance,2024-10-07
5212,3312,104,Forastero,Standard,Fairtrade,2025-09-22
5213,2963,21,Forastero,Standard,Aucune,2025-09-01
5214,7374,116,Forastero,Standard,Aucune,2024-04-28
5215,1988,58,Forastero,Premium,Aucune,2025-11-28
5216,10005,85,Forastero,Premium,Aucune,2025-03-31
5217,5016,7,Trinitario,Premium,Rainforest Alliance,2023-08-01
5218,8180,42,Forastero,Standard,UTZ,2024-07-02
5219,7405,53,Forastero,Standard,Fairtrade,2024-08-02
5220,8374,26,Forastero,Standard,UTZ,2025-03-12
5221,2125,4,Forastero,Standard,UTZ,2023-06-14
5222,11139,42,Forastero,Standard,UTZ,2023-10-17
5223,9707,59,Forastero,Standard,Fairtrade,2023-05-06
5224,4582,85,Forastero,Premium,Aucune,2024-02-12
5225,9772,37,Forastero,Premium,Aucune,2023-02-26
5226,11387,42,Forastero,Standard,UTZ,2024-04-16
5227,8181,104,Forastero,Standard,Fairtrade,2023-01-17
5228,11970,60,Forastero,Premium,Bio,2025-02-15
5229,1316,116,Forastero,Premium,Aucune,2025-11-21
5230,4011,56,Forastero,Standard,Aucune,2023-06-03
5231,6409,112,Forastero,Standard,Aucune,2025-10-25
5232,3579,25,Trinitario,Premium,Aucune,2025-03-16
5233,7256,4,Forastero,Standard,UTZ,2023-08-14
5234,10615,37,Forastero,Premium,Aucune,2025-06-18
5235,1900,110,Forastero,Premium,Aucune,2025-11-11
5236,983,94,Criollo,Standard,Rainforest Alliance,2023-12-26
5237,8864,99,Trinitario,Standard,Aucune,2024-12-08
5238,11849,12,Forastero,Standard,Fairtrade,2024-04-10
5239,8205,95,Forastero,Standard,UTZ,2023-01-19
5240,10248,84,Forastero,Standard,Rainforest Alliance,2025-11-15
5241,3323,57,Forastero,Standard,Fairtrade,2023-10-22
5242,7143,112,Forastero,Standard,Aucune,2024-02-13
5243,8246,92,Forastero,Standard,UTZ,2024-02-18
5244,11807,16,Forastero,Premium,Aucune,2024-10-31
5245,1676,101,Forastero,Premium,Aucune,2023-09-02
5246,4168,78,Forastero,Standard,Rainforest Alliance,2025-03-05
5247,9422,3,Trinitario,Standard,Aucune,2025-11-30
5248,10882,50,Forastero,Premium,Aucune,2024-07-21
5249,6094,106,Forastero,Standard,Rainforest Alliance,2024-05-28
5250,10923,46,Forastero,Standard,Rainforest Alliance,2024-06-29
5251,5391,109,Forastero,Standard,Bio,2025-12-01
5252,7223,84,Trinitario,Premium,Rainforest Alliance,2023-03-12
5253,9794,64,Trinitario,Premium,Rainforest Alliance,2024-03-07
5254,1716,68,Forastero,Standard,Rainforest Alliance,2023-12-04
5255,910,94,Forastero,Standard,Rainforest Alliance,2024-06-29
5256,11746,96,Forastero,Standard,Aucune,2024-04-10
5257,6726,50,Forastero,Premium,Aucune,2025-07-25
5258,6189,108,Trinitario,Standard,Fairtrade,2024-02-06
5259,5402,6,Forastero,Standard,Aucune,2025-01-29
5260,6085,30,Forastero,Standard,Aucune,2025-03-26
5261,7091,45,Forastero,Premium,Aucune,2023-09-16
5262,5142,108,Forastero,Premium,Fairtrade,2025-02-27
5263,1572,8,Forastero,Standard,Aucune,2025-03-02
5264,5952,100,Forastero,Premium,Aucune,2025-04-20
5265,1101,25,Forastero,Standard,Aucune,2023-07-15
5266,295,82,Forastero,Standard,Rainforest Alliance,2025-09-17
5267,6234,74,Forastero,Standard,Aucune,2024-09-02
5268,6892,43,Forastero,Standard,Aucune,2025-01-24
5269,9977,36,Forastero,Standard,Fairtrade,2025-03-25
5270,9038,51,Trinitario,Standard,Bio,2023-09-28
5271,9677,80,Forastero,Standard,Aucune,2023-08-04
5272,6186,23,Forastero,Premium,Rainforest Alliance,2025-12-18
5273,2419,95,Forastero,Standard,UTZ,2024-08-26
5274,8418,15,Forastero,Standard,Rainforest Alliance,2024-09-02
5275,3534,41,Trinitario,Standard,Fairtrade,2024-04-19
5276,3341,41,Forastero,Standard,Fairtrade,2025-05-22
5277,6409,112,Forastero,Premium,Aucune,2024-09-19
5278,8434,29,Forastero,Standard,Rainforest Alliance,2023-12-11
5279,11577,6,Forastero,Standard,Aucune,2024-03-28
5280,9881,67,Forastero,Premium,Bio,2025-01-29
5281,6998,82,Trinitario,Premium,Rainforest Alliance,2023-06-30
5282,882,110,Forastero,Premium,Aucune,2023-08-10
5283,10673,94,Forastero,Premium,Rainforest Alliance,2025-01-16
5284,9537,88,Forastero,Standard,Aucune,2024-12-10
5285,11486,84,Forastero,Standard,Rainforest Alliance,2025-11-01
5286,1100,38,Forastero,Standard,Aucune,2023-07-30
5287,9158,79,Forastero,Premium,Aucune,2024-10-15
5288,5613,96,Forastero,Standard,Aucune,2023-11-29
5289,11113,68,Forastero,Standard,Rainforest Alliance,2024-07-12
5290,11096,13,Forastero,Standard,Aucune,2024-12-14
5291,1377,115,Forastero,Premium,Aucune,2024-02-19
5292,3715,3,Forastero,Standard,Aucune,2023-07-23
5293,7321,96,Forastero,Standard,Aucune,2025-07-14
5294,7557,87,Forastero,Premium,Rainforest Alliance,2023-12-28
5295,8922,93,Forastero,Standard,Fairtrade,2025-06-21
5296,10450,107,Forastero,Standard,Aucune,2023-04-19
5297,3193,39,Forastero,Standard,UTZ,2024-03-15
5298,6752,63,Forastero,Standard,Fairtrade,2024-03-04
5299,8125,109,Forastero,Standard,Bio,2024-08-30
5300,9352,106,Forastero,Standard,Rainforest Alliance,2023-07-07
5301,8823,72,Criollo,Standard,Rainforest Alliance,2024-02-01
5302,673,58,Trinitario,Standard,Aucune,2025-09-19
5303,547,19,Forastero,Standard,Rainforest Alliance,2024-03-24
5304,2666,40,Forastero,Standard,Aucune,2025-10-04
5305,9857,15,Forastero,Standard,Rainforest Alliance,2024-11-28
5306,9208,88,Forastero,Standard,Aucune,2024-12-17
5307,9925,115,Forastero,Standard,Aucune,2025-08-16
5308,4479,110,Forastero,Standard,Aucune,2023-06-04
5309,5168,21,Forastero,Standard,Aucune,2025-08-25
5310,264,91,Forastero,Standard,Rainforest Alliance,2025-11-02
5311,4217,96,Trinitario,Standard,Aucune,2024-09-24
5312,6290,57,Forastero,Standard,Fairtrade,2023-11-30
5313,11560,87,Forastero,Premium,Rainforest Alliance,2024-12-13
5314,3225,12,Forastero,Premium,Fairtrade,2025-05-31
5315,3180,86,Forastero,Standard,Fairtrade,2024-03-05
5316,10893,90,Criollo,Standard,Aucune,2023-12-24
5317,8467,20,Forastero,Standard,Aucune,2024-04-03
5318,5288,119,Forastero,Premium,Aucune,2023-01-18
5319,2184,8,Forastero,Standard,Aucune,2025-04-16
5320,2754,29,Forastero,Standard,Rainforest Alliance,2023-05-03
5321,11161,11,Forastero,Standard,Aucune,2025-05-15
5322,7559,116,Forastero,Premium,Aucune,2023-09-04
5323,2585,16,Trinitario,Standard,Aucune,2023-07-30
5324,4788,67,Forastero,Standard,Bio,2024-12-07
5325,1538,101,Forastero,Premium,Aucune,2024-11-11
5326,8353,112,Forastero,Standard,Aucune,2023-06-09
5327,419,89,Trinitario,Standard,Fairtrade,2023-05-24
5328,6885,92,Forastero,Standard,UTZ,2024-04-21
5329,1857,112,Forastero,Standard,Aucune,2024-03-17
5330,1501,101,Forastero,Standard,Aucune,2024-10-23
5331,8638,97,Forastero,Standard,Aucune,2023-08-15
5332,10640,90,Forastero,Premium,Aucune,2023-02-26
5333,607,114,Forastero,Standard,Rainforest Alliance,2023-09-26
5334,4628,115,Forastero,Premium,Aucune,2025-01-16
5335,3958,86,Trinitario,Premium,Fairtrade,2025-10-11
5336,10722,74,Forastero,Standard,Aucune,2024-09-07
5337,1273,77,Forastero,Standard,Bio,2025-04-28
5338,3933,98,Forastero,Standard,Fairtrade,2024-11-06
5339,7837,32,Forastero,Standard,Aucune,2024-08-18
5340,7517,74,Criollo,Premium,Aucune,2025-05-12
5341,11981,14,Trinitario,Standard,Rainforest Alliance,2024-11-09
5342,5263,51,Trinitario,Standard,Bio,2023-06-10
5343,11590,107,Forastero,Standard,Aucune,2025-06-11
5344,1662,44,Forastero,Premium,Bio,2023-12-11
5345,4411,94,Forastero,Standard,Rainforest Alliance,2024-03-27
5346,7487,88,Forastero,Premium,Aucune,2024-07-18
5347,11163,107,Forastero,Premium,Aucune,2023-11-14
5348,1042,30,Trinitario,Standard,Aucune,2025-10-19
5349,5727,69,Forastero,Standard,Aucune,2023-09-15
5350,3909,59,Forastero,Standard,Fairtrade,2023-05-27
5351,6047,14,Forastero,Standard,Rainforest Alliance,2023-12-26
5352,9777,65,Forastero,Standard,Fairtrade,2024-08-14
5353,8898,83,Forastero,Standard,Aucune,2024-04-27
5354,7813,52,Trinitario,Standard,Fairtrade,2025-07-17
5355,1063,3,Forastero,Standard,Aucune,2023-04-23
5356,7015,84,Forastero,Standard,Rainforest Alliance,2025-09-14
5357,2449,37,Forastero,Standard,Aucune,2025-03-26
5358,7417,23,Forastero,Standard,Rainforest Alliance,2023-06-13
5359,9630,25,Forastero,Standard,Aucune,2025-07-09
5360,10572,14,Trinitario,Standard,Rainforest Alliance,2025-08-27
5361,2904,55,Forastero,Standard,UTZ,2024-04-16
5362,4028,7,Forastero,Standard,Rainforest Alliance,2023-03-21
5363,3679,40,Forastero,Standard,Aucune,2025-06-06
5364,8668,90,Forastero,Standard,Aucune,2024-04-04
5365,5574,10,Forastero,Standard,Rainforest Alliance,2024-10-04
5366,1944,97,Forastero,Standard,Aucune,2023-06-12
5367,6625,58,Trinitario,Standard,Aucune,2023-11-07
5368,3920,105,Trinitario,Standard,Bio,2025-01-02
5369,6232,34,Forastero,Standard,Rainforest Alliance,2025-03-11
5370,8179,88,Trinitario,Standard,Aucune,2025-09-15
5371,4456,92,Forastero,Premium,UTZ,2024-04-10
5372,6887,95,Forastero,Standard,UTZ,2025-05-02
5373,4064,29,Criollo,Standard,Rainforest Alliance,2023-06-26
5374,2674,32,Forastero,Standard,Aucune,2024-07-28
5375,1979,87,Forastero,Standard,Rainforest Alliance,2025-07-11
5376,9679,99,Forastero,Standard,Aucune,2025-05-31
5377,9737,23,Forastero,Premium,Rainforest Alliance,2023-02-13
5378,6786,54,Forastero,Standard,Fairtrade,2025-04-27
5379,3801,72,Forastero,Standard,Rainforest Alliance,2025-09-15
5380,3841,8,Forastero,Standard,Aucune,2025-10-25
5381,6920,29,Trinitario,Premium,Rainforest Alliance,2024-10-03
5382,835,54,Forastero,Standard,Fairtrade,2025-12-09
5383,1505,75,Forastero,Standard,Aucune,2024-01-06
5384,9982,17,Forastero,Standard,Aucune,2025-02-27
5385,4935,83,Forastero,Premium,Aucune,2025-02-26
5386,251,60,Forastero,Standard,Bio,2025-05-23
5387,10601,22,Forastero,Standard,Aucune,2023-12-03
5388,6399,43,Forastero,Premium,Aucune,2025-08-30
5389,3894,40,Forastero,Standard,Aucune,2023-01-18
5390,7709,61,Forastero,Standard,Rainforest Alliance,2023-12-30
5391,8326,82,Forastero,Standard,Rainforest Alliance,2023-11-25
5392,8827,96,Forastero,Standard,Aucune,2025-10-31
5393,5142,108,Forastero,Standard,Fairtrade,2025-11-12
5394,3673,53,Forastero,Premium,Fairtrade,2023-06-18
5395,2137,87,Forastero,Premium,Rainforest Alliance,2025-11-01
5396,7735,4,Forastero,Standard,UTZ,2024-06-20
5397,5709,120,Forastero,Premium,Rainforest Alliance,2023-12-23
5398,8382,38,Criollo,Standard,Aucune,2025-08-22
5399,4483,2,Forastero,Standard,Aucune,2023-12-06
5400,6619,10,Forastero,Standard,Rainforest Alliance,2025-02-25
5401,9522,74,Forastero,Standard,Aucune,2024-08-13
5402,2763,31,Forastero,Premium,Bio,2025-10-08
5403,3461,104,Forastero,Premium,Fairtrade,2024-11-06
5404,9441,47,Forastero,Standard,Aucune,2025-01-14
5405,965,59,Forastero,Standard,Fairtrade,2025-04-17
5406,3696,1,Trinitario,Standard,Aucune,2025-08-13
5407,1207,68,Trinitario,Standard,Rainforest Alliance,2025-07-04
5408,2245,73,Trinitario,Standard,Fairtrade,2023-07-16
5409,6881,24,Forastero,Standard,Rainforest Alliance,2024-03-20
5410,7134,10,Forastero,Standard,Rainforest Alliance,2023-10-08
5411,6750,118,Forastero,Standard,Aucune,2025-08-31
5412,6153,55,Forastero,Standard,UTZ,2024-03-13
5413,9638,36,Forastero,Standard,Fairtrade,2024-02-16
5414,10330,12,Trinitario,Standard,Fairtrade,2024-05-04
5415,8137,118,Forastero,Premium,Aucune,2024-02-12
5416,7879,71,Forastero,Standard,Aucune,2024-08-02
5417,2552,42,Trinitario,Standard,UTZ,2025-12-03
5418,8654,101,Forastero,Standard,Aucune,2024-08-01
5419,11236,31,Forastero,Standard,Bio,2023-07-11
5420,8086,105,Forastero,Standard,Bio,2025-12-14
5421,8493,114,Trinitario,Standard,Rainforest Alliance,2025-01-28
5422,4655,108,Forastero,Standard,Fairtrade,2023-12-15
5423,3778,41,Forastero,Standard,Fairtrade,2023-06-06
5424,3368,62,Trinitario,Standard,Aucune,2023-10-12
5425,11049,11,Forastero,Standard,Aucune,2023-05-03
5426,11892,67,Forastero,Standard,Bio,2024-05-21
5427,9857,15,Forastero,Standard,Rainforest Alliance,2025-10-25
5428,9298,21,Forastero,Standard,Aucune,2024-09-02
